StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX,X
32,5,193808,1,69.4,-2.67,-2.67,-3.08,-2.59,170,33,-1.43,0.61,-0.08,-0.34,-0.21,-0.48,-0.83,53.4,85.4,NA
32,5,193809,0.34,60.6,-3.53,-3.53,-3.42,-3.53,42,174,-1.6,-2.11,-0.07,-0.69,-0.69,-0.79,-1.03,45.3,76,NA
32,5,193810,0.42,49.8,-4.03,-4.03,-2.58,-4.03,0,471,-0.75,-1.71,-2.28,-0.88,-0.92,-0.96,-1.02,36.6,63,NA
32,5,193811,0.84,21.8,-3.49,-3.49,0.37,-3.29,0,1296,0.65,-0.31,-1.27,-0.75,-0.9,-0.8,-0.89,11.8,31.7,NA
32,5,193812,0.3,15.6,-3.38,-3.38,-0.75,-3.38,0,1531,-0.54,0.26,-0.55,-0.37,-0.91,-0.91,-0.79,7.1,24,NA
32,5,193901,0.27,10.9,-3.37,-3.37,-1.01,-3.37,0,1677,-0.47,-0.8,-0.05,-2.11,-0.88,-0.92,-0.9,1.4,20.4,NA
32,5,193902,0.72,-4.1,-2.86,-2.86,0.51,-2.59,0,1935,0.95,0.32,-0.02,-1.21,-0.78,-0.91,-0.84,-15.2,7.1,NA
32,5,193903,0.34,22.2,-3.13,-3.13,-1.72,-3.13,0,1327,-0.89,-0.11,-0.44,-0.74,-0.49,-0.98,-0.84,10.5,33.9,NA
32,5,193904,0.93,40.4,-3.26,-3.26,-1.35,-3.26,0,738,-0.36,-0.85,-0.49,-0.56,-1.93,-1.03,-1.03,26.9,53.9,NA
32,5,193905,1.56,60.4,-3.97,-3.97,-3.13,-3.97,58,200,-0.58,-0.83,-1.05,-1.12,-1.58,-1.28,-1.18,45.4,75.4,NA
32,5,193906,5.17,60.3,-2.79,-2.79,2.32,-1.83,40,181,1.16,0.41,0.16,-0.01,-0.31,-0.36,-1.21,49.1,71.4,NA
32,5,193907,1.73,72.5,-3.43,-3.43,-2.78,-3.43,249,16,-0.75,0.37,-0.13,-0.37,-0.42,-1.21,-1.26,57.7,87.4,NA
32,5,193908,1.8,69,-3.71,-3.71,-1.91,-3.71,161,37,-0.25,-0.81,0.1,-0.55,-0.62,-1.02,-1.1,52.7,85.3,NA
32,5,193909,0.66,57.9,-4.18,-4.18,-2.53,-4.18,22,235,-0.96,-0.92,-1.25,-0.71,-0.83,-1.02,-1.33,41.3,74.5,NA
32,5,193910,1.02,40.4,-3.76,-3.76,-0.05,-3.73,0,763,0.11,-0.7,-0.86,-0.66,-0.84,-0.9,-1.31,29.4,51.4,NA
32,5,193911,0.01,33.9,-4.07,-4.07,-2.08,-4.07,0,933,-1.88,-0.58,-1.18,-0.55,-1.05,-1.12,-1.39,20.6,47.2,NA
32,5,193912,0.46,25.1,-3.8,-3.8,-0.44,-3.8,0,1237,0.05,-1.24,-0.63,-1.54,-0.96,-1.06,-1.43,14,36.2,NA
32,5,194001,0.15,0.9,-3.92,-3.92,-1.55,-3.92,0,1987,-1.11,-0.68,-1.61,-1.4,-0.93,-1.08,-1.46,-8.3,10.2,NA
32,5,194002,0.44,13.6,-3.7,-3.7,-0.53,-3.7,0,1439,0.25,-0.63,-0.48,-1.36,-0.68,-1.12,-1.5,6,21.3,NA
32,5,194003,1.02,21.5,-3.43,-3.43,-0.36,-3.43,0,1348,0.69,0.57,0.01,-0.54,-1.46,-0.94,-1.4,12.9,30.2,NA
32,5,194004,2.45,37.3,-2.48,-2.48,1.79,-1.71,0,831,1.16,1.23,1.2,0.39,-0.52,-0.52,-1.05,27.2,47.5,NA
32,5,194005,1.84,54.1,-2.51,-2.51,-0.84,-2.02,16,354,-0.34,0.33,0.47,0.26,-0.51,-0.39,-1.22,40.4,67.8,NA
32,5,194006,2.08,63.3,-3.1,-3.1,-2.57,-3.1,75,126,-0.99,-1.03,-0.43,-0.45,-0.72,-1.28,-1.26,49.5,77,NA
32,5,194007,4.12,72.1,-2.36,-2.36,1.27,-1.78,238,18,1.02,0.02,-0.31,0.19,-0.17,-0.56,-1.32,57.8,86.5,NA
32,5,194008,1.78,67.1,-2.5,-2.5,-1.16,-2.34,124,59,-0.28,0.54,-0.22,0.06,-0.08,-0.58,-1.17,54.3,80,NA
32,5,194009,0.8,62.2,-3.11,-3.11,-2.58,-3.11,60,144,-0.75,-0.82,0.09,-0.29,-0.32,-0.56,-1.17,46.3,78.2,NA
32,5,194010,2.55,49.8,0.61,-2.18,1.82,-1.38,0,471,1.28,0.46,0.12,-0.25,0.18,-0.13,-0.74,37.7,61.9,NA
32,5,194011,0.7,20.9,0.64,-1.86,0.28,-0.92,0,1323,0.44,1.21,0.49,0.07,0.2,0.09,-0.77,13.7,28,NA
32,5,194012,0.53,18,0.65,-1.6,0.22,-0.55,0,1457,0.27,0.4,1.21,0.67,0.15,0.11,-0.61,8.2,27.8,NA
32,5,194101,0.65,7.7,0.75,-1.27,0.5,-0.03,0,1776,0.75,0.59,0.55,0.25,-0.15,0.25,-0.51,-1.7,17.1,NA
32,5,194102,0.19,9.3,0.45,-1.36,-0.66,-0.37,0,1560,-0.8,0,0.12,0.44,0.05,0.17,-0.61,-0.2,18.7,NA
32,5,194103,0.68,23.2,0.3,-1.32,-0.3,-0.44,0,1296,0.05,-0.5,-0.13,0.97,0.58,0.1,-0.53,13.7,32.7,NA
32,5,194104,2.47,44.1,0.68,-0.77,1.24,0.48,0,627,1.17,1,0.78,0.87,0.49,0.05,-0.19,34.6,53.7,NA
32,5,194105,2.44,57.9,0.55,-0.76,-0.2,0.38,35,255,0.12,0.68,0.61,0.58,0.61,0.31,-0.14,45.8,70.1,NA
32,5,194106,5.35,64.1,1.48,1.48,2.96,1.48,86,113,1.25,0.93,1.31,1.2,1.63,1.27,-0.11,53.6,74.6,NA
32,5,194107,1.76,70.8,0.97,0.97,-1.07,0.31,205,26,-0.71,0.47,0.32,0.56,0.66,0.49,-0.07,57.3,84.3,NA
32,5,194108,3.35,68.1,1.61,1.61,2.22,1.61,143,47,1.03,0.14,0.85,0.98,0.99,0.95,0.27,54.9,81.4,NA
32,5,194109,4.06,55.6,3.09,3.09,4.95,3.09,12,294,1.78,1.86,1.15,1.7,1.65,1.96,1.07,44.6,66.7,NA
32,5,194110,1.61,44.2,3.4,3.4,1.87,3.4,0,645,0.65,1.58,1.81,1.62,1.83,1.89,1.26,32.6,55.7,NA
32,5,194111,0.5,28.5,3.15,3.15,0.32,3.15,0,1095,0.08,0.46,1.46,1.61,1.76,1.77,1.38,20.2,36.9,NA
32,5,194112,0.11,21.1,2.64,2.64,-0.57,2.35,0,1361,-1.59,-0.8,0.1,1,1.67,1.62,1.17,11.8,30.4,NA
32,5,194201,0.05,16.3,2.08,2.08,-0.85,1.39,0,1510,-2.02,-2.74,-1.5,1.39,1.23,1.43,1.14,4.9,27.6,NA
32,5,194202,0.17,13.2,1.73,1.73,-0.42,0.83,0,1450,-0.93,-2,-3.09,0.93,1.25,1.37,1.06,3.6,22.9,NA
32,5,194203,1.89,29.6,2.7,2.7,3.46,2.7,0,1097,1.86,1.38,0.72,0.4,1.09,1.72,1.22,20.3,38.8,NA
32,5,194204,2.11,44.1,2.9,2.9,1.42,2.9,0,627,0.89,1.57,1.38,0.6,1.82,1.74,1.18,32.2,55.9,NA
32,5,194205,3.88,49.2,4.07,4.07,4.42,4.07,5,495,1.02,1.25,1.66,1.18,1.69,2.04,1.92,37.9,60.4,NA
32,5,194206,3.36,59.9,4.2,4.2,1.63,4.2,36,189,0.07,0.67,0.91,1.07,0.9,1.46,2.41,49.3,70.5,NA
32,5,194207,2.46,66.4,4.48,4.48,2.15,4.48,117,73,-0.06,-0.18,0.39,0.95,0.56,1.52,1.56,54.3,78.6,NA
32,5,194208,2.85,65.4,5.06,5.06,3.11,5.06,96,84,0.68,0.24,0.09,1.14,0.8,1.4,1.77,53,77.8,NA
32,5,194209,2.04,53.3,5.19,5.19,1.96,5.19,7,358,0.53,0.69,0.39,0.89,1.01,0.91,2.23,40.9,65.7,NA
32,5,194210,0.42,45.7,4.3,4.3,-1.06,3.85,0,598,-0.75,-0.1,0.21,0.37,0.88,0.57,1.79,32.5,58.9,NA
32,5,194211,0.09,27.5,3.56,3.56,-0.88,2.73,0,1125,-1.2,-1.41,-0.44,-0.23,0.75,0.42,1.65,16.6,38.4,NA
32,5,194212,0.51,8.1,3.36,3.36,0.48,2.66,0,1764,0.21,-0.83,-1.25,-0.18,0.42,0.55,1.43,-1.6,17.9,NA
32,5,194301,0.48,-3.5,3.12,3.12,0.34,2.51,0,2124,0.28,0.23,-0.57,-0.05,0.18,0.66,1.38,-12.5,5.5,NA
32,5,194302,0.47,13.1,2.96,2.96,0.48,2.47,0,1453,0.34,0.24,0.27,-0.36,-0.21,0.74,1.4,2.2,24,NA
32,5,194303,1.29,16.1,3.31,3.31,1.98,3.31,0,1516,1.11,1,0.88,-0.4,0.07,0.58,1.49,6,26.2,NA
32,5,194304,1.86,44.5,3.23,3.23,0.77,3.23,0,615,0.67,1,0.99,0.51,0.35,0.47,1.42,30.3,58.8,NA
32,5,194305,1.98,50,3.12,3.12,0.67,3.12,6,471,-0.23,0.06,0.37,0.38,-0.07,-0.05,1.59,37.5,62.5,NA
32,5,194306,4.84,60.8,3.92,3.92,3.35,3.92,44,170,0.98,0.46,0.61,0.83,0.23,0.35,1.49,50.2,71.3,NA
32,5,194307,2.58,70.9,4,4,1.46,4,208,25,0.03,0.62,0.26,0.61,0.4,0.36,1.45,58.4,83.4,NA
32,5,194308,2.14,67.8,3.94,3.94,1.06,3.94,137,50,0.09,-0.08,0.47,0.53,0.55,0.17,1.17,54.1,81.5,NA
32,5,194309,0.48,55.2,-0.56,2.98,-1.68,2.27,11,305,-1.28,-0.78,-0.67,-0.02,0.16,-0.26,0.44,41.2,69.3,NA
32,5,194310,0.45,47.6,-1.08,2.09,-1.73,0.68,0,539,-0.69,-1.48,-1.15,-0.49,-0.15,-0.31,0.18,32.8,62.5,NA
32,5,194311,0.3,26.5,-1.21,1.64,-0.72,-0.02,0,1155,-0.39,-0.97,-1.71,-0.39,-0.24,-0.23,0.13,19.5,33.6,NA
32,5,194312,0.15,19.6,-1.42,1.13,-1.02,-0.83,0,1407,-1.31,-1.32,-1.45,-1.3,-0.51,-0.33,0.22,8.3,30.9,NA
32,5,194401,0.16,19.9,-1.66,0.63,-1.15,-1.58,0,1398,-1.05,-1.78,-1.64,-1.71,-0.77,-0.44,0.24,9.1,30.7,NA
32,5,194402,0.26,8.5,-1.73,-1.73,-0.72,-1.73,0,1582,-0.42,-1.16,-1.98,-2.59,-0.71,-0.49,0.26,-3.3,20.3,NA
32,5,194403,0.7,15.8,-1.78,-1.78,-0.69,-1.78,0,1525,0.09,-0.31,-0.81,-1.82,-1.49,-0.65,0.03,5.9,25.7,NA
32,5,194404,0.61,39.9,-2.16,-2.16,-1.7,-2.16,0,753,-0.89,-0.8,-1.03,-1.96,-1.88,-1.04,-0.3,27.4,52.3,NA
32,5,194405,3.42,58.2,0.26,-1.68,0.77,-1.27,38,248,0.75,0.18,0.15,-0.34,-1.18,-0.6,-0.55,45.3,71.2,NA
32,5,194406,4.73,62.6,0.79,-0.95,1.69,0.27,65,137,0.92,1.11,0.65,0.38,-0.22,-0.63,-0.26,51,74.1,NA
32,5,194407,1.55,68,0,-1.56,-2.12,-1.23,145,52,-0.95,0.06,0.39,-0.06,-0.42,-0.86,-0.39,54.1,82,NA
32,5,194408,4.94,65.8,1.65,1.65,4.93,1.65,103,78,1.94,0.83,1.17,0.95,0.68,-0.1,0.05,53.1,78.5,NA
32,5,194409,1.45,56.1,-0.02,1.46,-0.05,1.36,14,281,0.01,1.42,0.65,0.89,0.71,0.22,-0.08,44.2,68.1,NA
32,5,194410,0.06,48.1,-0.95,-0.95,-2.82,-0.95,0,524,-2.36,-0.86,0.77,0.77,0.39,0.07,-0.17,32.7,63.5,NA
32,5,194411,2.73,26.3,1.86,1.86,5.57,1.86,0,1161,2.46,0.93,0.59,1.25,1.1,0.85,0.44,21.1,31.5,NA
32,5,194412,0.04,13.9,-0.31,1.35,-0.93,0.84,0,1584,-2.24,2.03,0.58,0.78,1,0.81,0.39,4.9,22.9,NA
32,5,194501,0.34,10.4,-0.33,1.17,-0.14,0.53,0,1693,-0.19,-1.46,1.73,1.34,1.24,0.85,0.36,3,17.8,NA
32,5,194502,0.26,13.2,-0.37,0.97,-0.24,0.18,0,1450,-0.42,-0.6,-1.66,0.16,0.97,0.82,0.31,2.1,24.2,NA
32,5,194503,0.94,33.2,-0.15,1.05,0.55,0.48,0,986,0.56,0.14,-0.1,0.42,0.69,0.92,0.25,21.4,45,NA
32,5,194504,0.77,38,-0.3,0.78,-0.49,-0.02,0,810,-0.6,-0.29,-0.52,0.78,0.96,0.97,0.03,26.4,49.6,NA
32,5,194505,1.3,47,-0.37,0.6,-0.3,-0.31,0,558,-0.82,-1.14,-0.92,-1.48,-0.58,0.35,-0.26,33.8,60.2,NA
32,5,194506,1.98,57.6,-0.75,-0.75,-1.27,-0.75,21,243,-1.09,-1.38,-1.52,-1.52,-1.12,-0.52,-0.9,45.8,69.4,NA
32,5,194507,3.03,67.4,0.29,0.29,0.87,-0.39,134,59,0.36,-0.61,-1.02,-1.15,-0.59,-0.07,-0.71,54.3,80.5,NA
32,5,194508,2.11,66.6,0.28,0.28,0.06,-0.33,116,66,0.06,0.15,-0.6,-1.04,-1.35,-0.86,-0.71,52.9,80.2,NA
32,5,194509,2.48,54,0.9,0.9,1.96,0.9,8,338,0.85,0.53,0.51,-0.78,-0.82,-0.6,-0.32,41.1,66.9,NA
32,5,194510,0.31,44.3,0.25,0.25,-1.68,-0.56,0,642,-1.01,0.12,0,-0.9,-1.07,-0.59,-0.38,30,58.6,NA
32,5,194511,0.38,20.6,0.04,0.04,-0.56,-0.69,0,1332,-0.19,-1.07,-0.02,-0.59,-1.03,-1.3,-0.36,12.4,28.9,NA
32,5,194512,0.84,3.9,0.41,0.41,1.14,0.41,0,1894,1.08,0.38,-0.58,0.15,-1,-1.04,-0.09,-4.9,12.7,NA
32,5,194601,0.22,7.8,0.1,0.1,-0.81,-0.48,0,1773,-0.71,0.37,-0.01,-0.08,-0.9,-1.06,-0.07,-3.7,19.3,NA
32,5,194602,0.7,7.7,0.35,0.35,0.77,0.35,0,1604,0.91,0.18,0.7,0.18,-0.45,-0.9,0.02,-4,19.3,NA
32,5,194603,1.2,33.7,0.58,0.58,0.8,0.58,0,970,0.98,1.18,0.73,-0.08,0.32,-0.82,0.14,23.9,43.5,NA
32,5,194604,0.68,47.8,-0.85,-0.85,-2.56,-0.85,6,522,-0.76,-0.1,0.12,-0.01,-0.12,-0.88,0.15,33.9,61.6,NA
32,5,194605,1.71,50.6,-1.03,-1.03,-0.8,-1.03,7,454,-0.45,-0.9,-0.53,-0.31,-0.32,-0.74,-0.36,37.6,63.6,NA
32,5,194606,2.99,63.7,-1.32,-1.32,-1.18,-1.32,80,119,-0.2,-0.62,-0.89,-0.66,-0.89,-0.43,-0.76,50,77.4,NA
32,5,194607,1.6,71.1,-2.14,-2.14,-2.87,-2.14,213,24,-0.89,-0.84,-1.02,-0.94,-0.97,-0.78,-0.66,57.6,84.5,NA
32,5,194608,1.93,65.1,-2.23,-2.23,-0.92,-2.23,91,88,-0.12,-0.81,-0.87,-1.04,-0.95,-0.85,-1.25,51,79.2,NA
32,5,194609,3.58,56,1.17,-0.83,3.52,0.8,14,284,1.52,1.01,0.28,-0.49,-0.34,-0.57,-0.89,43.8,68.2,NA
32,5,194610,2.12,40.3,2.06,2.06,3.02,2.06,0,766,1.02,1.59,1.27,0,-0.01,-0.05,-0.46,30.5,50.1,NA
32,5,194611,0.13,24.5,1.56,1.56,-0.87,1.09,0,1215,-0.99,0.56,1.32,0.19,-0.23,-0.13,-1.05,13.6,35.4,NA
32,5,194612,0.65,12,1.68,1.68,0.85,1.53,0,1643,0.61,-0.39,0.63,0.49,-0.31,-0.18,-0.82,3.2,20.8,NA
32,5,194701,0.34,14.8,1.46,1.46,-0.15,1.18,0,1556,-0.19,0.23,-0.5,1.02,-0.15,-0.16,-0.8,4,25.5,NA
32,5,194702,0.53,7.5,1.5,1.5,0.57,1.4,0,1610,0.51,0.07,0.36,1.28,0.22,-0.2,-0.71,-1.9,16.8,NA
32,5,194703,0.3,22.2,1.07,1.07,-0.81,0.5,0,1327,-1.05,-0.59,-0.72,0.22,0.29,-0.45,-0.86,14,30.5,NA
32,5,194704,1.2,39.6,0.95,0.95,-0.03,0.32,0,762,-0.01,-0.54,-0.45,-0.8,0.66,-0.34,-0.77,28.5,50.6,NA
32,5,194705,1.27,49.5,0.59,0.59,-0.81,-0.45,6,486,-0.85,-0.84,-1.1,-1,0.3,-0.42,-0.91,36,63,NA
32,5,194706,5.19,60,1.66,1.66,3.4,1.66,37,187,1.17,0.28,0.16,-0.08,0.15,0.21,-0.21,49.9,70.1,NA
32,5,194707,2.36,70.1,1.6,1.6,0.34,1.6,189,31,-0.14,0.69,0.02,-0.22,-0.38,0.41,-0.3,56.8,83.4,NA
32,5,194708,2.14,71.1,1.43,1.43,0,1.35,210,21,0.09,-0.21,0.53,-0.23,-0.21,0.48,-0.28,57.2,85,NA
32,5,194709,2.37,55.4,1.83,1.83,1.64,1.83,12,300,0.77,0.48,0.17,0.2,0.02,0.19,-0.33,42.5,68.3,NA
32,5,194710,2.42,51.2,2.22,2.22,1.74,2.22,0,433,1.21,1.2,0.98,0.63,0.41,0.26,0.14,38.4,63.9,NA
32,5,194711,1.11,21,2.52,2.52,1.58,2.52,0,1320,1.01,1.37,1.35,1.29,0.52,0.56,0.31,13.2,28.8,NA
32,5,194712,0.41,10.9,2.32,2.32,0.16,2.32,0,1677,-0.12,0.79,1.31,0.79,0.66,0.49,0.29,1,20.8,NA
32,5,194801,0.29,6.3,1.98,1.98,-0.28,1.8,0,1820,-0.39,-0.43,0.47,1.02,0.66,0.45,0.3,-4.6,17.1,NA
32,5,194802,1.11,5.1,2.56,2.56,2.33,2.56,0,1677,1.66,1.07,0.77,1.42,1.39,0.62,0.37,-5.1,15.2,NA
32,5,194803,0.57,15.5,2.36,2.36,0.2,2.36,0,1534,-0.21,0.89,0.53,1.29,0.85,0.73,0.26,5.1,26,NA
32,5,194804,2.81,39.6,3.19,3.19,3.22,3.19,0,762,1.42,1.16,1.59,1.54,1.6,1.25,0.68,28.9,50.3,NA
32,5,194805,0.83,54.8,2.22,2.22,-1.93,1.38,18,335,-1.33,-0.06,-0.15,0.07,0.92,1.1,0.45,41,68.6,NA
32,5,194806,2.47,62.6,1.69,1.69,-0.89,0.47,65,137,-0.62,-1.37,-0.55,-0.41,0.26,0.23,0.32,50.9,74.4,NA
32,5,194807,4.11,69.6,2.52,2.52,3,2.41,178,35,1.02,0.21,-0.57,0.17,0.25,0.7,0.85,57.7,81.5,NA
32,5,194808,2.11,68,2.42,2.42,0.5,2.42,141,48,0.06,0.7,0.09,-0.08,0.05,0.71,0.88,54.6,81.2,NA
32,5,194809,0.31,63.1,-1.03,1.15,-3.08,-0.25,71,128,-1.67,-0.95,0.01,-0.44,-0.34,0.17,0.21,48,78.3,NA
32,5,194810,1.48,45.3,0.15,1.18,0.45,0,0,611,0.55,-0.61,-0.58,-0.87,-0.24,-0.16,0.06,31.8,58.8,NA
32,5,194811,0.74,27.7,0.26,1.19,0.39,0.17,0,1119,0.5,0.54,-0.46,-0.23,-0.39,-0.27,0.2,19.9,35.4,NA
32,5,194812,0.42,9.6,0.2,1.03,-0.11,-0.02,0,1717,-0.08,0.29,0.44,0.16,-0.35,-0.26,0.23,-0.2,19.3,NA
32,5,194901,1.07,0.9,0.77,1.51,1.77,1.04,0,1987,1.63,1.1,0.94,-0.19,-0.63,-0.04,0.38,-8.1,9.9,NA
32,5,194902,0.45,0.9,0.77,1.43,0.22,0.97,0,1795,0.28,1.27,0.94,-0.07,-0.04,-0.23,0.36,-10,11.8,NA
32,5,194903,0.52,20.5,-0.15,1.14,-0.44,0.48,0,1380,-0.33,-0.29,0.62,0.62,0.3,-0.22,0.41,11.8,29.2,NA
32,5,194904,0.71,46.4,-0.88,-0.88,-2.25,-0.88,0,558,-0.7,-0.91,-0.88,-0.1,-0.61,-0.88,0.31,32.8,60.1,NA
32,5,194905,2.57,55.7,-0.84,-0.84,-0.16,-0.84,22,311,0.21,-0.29,-0.4,-0.08,-0.42,-0.32,0.53,41.6,69.7,NA
32,5,194906,2.69,63.4,-1.27,-1.27,-1.56,-1.27,76,124,-0.44,-0.33,-0.62,-0.44,-0.27,-0.28,-0.08,50.7,76.1,NA
32,5,194907,4.13,69.1,0.66,0.66,1.98,0.66,167,40,1.03,0.33,0.26,-0.14,0.1,-0.25,0.33,56.2,82.1,NA
32,5,194908,1.13,70.5,-0.86,-0.86,-2.58,-0.86,195,25,-1.18,0.22,-0.23,-0.47,-0.31,-0.52,0.13,55.7,85.2,NA
32,5,194909,0.56,55,-1.49,-1.49,-2.15,-1.49,10,310,-1.13,-1.67,-0.34,-0.73,-0.61,-0.47,-0.27,39.7,70.3,NA
32,5,194910,3.78,43,1.76,1.76,5.27,1.76,0,682,1.92,0.98,0.3,0.32,0,0.22,0.03,31.5,54.5,NA
32,5,194911,0.29,34.6,1.33,1.33,-0.74,0.9,0,912,-0.42,1.66,0.78,0.27,-0.1,0.07,-0.16,23.7,45.6,NA
32,5,194912,0.79,6.6,1.66,1.66,1.4,1.66,0,1810,0.96,0.17,1.81,0.75,0.08,0.19,0.03,-3,16.3,NA
32,5,195001,1.33,-12.6,2.5,2.5,3.05,2.5,0,2406,2.07,1.96,1.11,0.65,0.57,0.25,0.25,-21.3,-3.8,NA
32,5,195002,0.25,5.9,2.29,2.29,0.14,2.29,0,1655,-0.46,1.36,1.43,1.14,0.59,0.19,0.07,-5.1,16.9,NA
32,5,195003,1.74,18.4,3.28,3.28,3.66,3.28,0,1445,1.69,1.3,2.11,2.29,1.25,0.59,0.32,9,27.8,NA
32,5,195004,1.2,30.9,3.6,3.6,1.97,3.6,0,1023,-0.01,0.84,0.66,1.12,0.78,0.71,-0.02,22.5,39.4,NA
32,5,195005,4.75,48.6,5.31,5.31,6.25,5.31,0,508,1.47,1.23,1.58,1.97,1.78,1.41,0.79,38.5,58.8,NA
32,5,195006,2.97,62.8,4.96,4.96,0.59,4.96,68,134,-0.21,0.9,0.72,1.4,2.23,1.48,0.92,49.2,76.4,NA
32,5,195007,1.82,65.8,4.7,4.7,0.75,4.7,107,82,-0.65,-0.73,0.32,0.49,0.8,0.69,0.32,54.1,77.5,NA
32,5,195008,1.41,63.6,4.17,4.17,-0.13,4.06,69,112,-0.74,-1.02,-1.02,0.26,0.59,0.79,0.19,50.3,76.8,NA
32,5,195009,2.78,57.3,4.57,4.57,2.48,4.57,19,250,1.05,0.3,-0.24,0.33,0.84,1.5,0.77,44.7,69.9,NA
32,5,195010,0.6,45.9,3.74,3.74,-1.08,3.27,0,592,-0.42,0.48,-0.06,0.14,0.32,0.6,0.58,33.4,58.4,NA
32,5,195011,0.61,19.5,3.43,3.43,0.23,3,0,1365,0.28,-0.37,0.46,-0.63,0.37,0.68,0.55,9.3,29.8,NA
32,5,195012,0.63,7.1,3.32,3.32,0.72,3.1,0,1795,0.56,0.41,-0.25,-0.41,0.12,0.63,0.62,-1.8,16,NA
32,5,195101,0.61,0.4,3.18,3.18,0.61,3.13,0,2003,0.64,0.7,0.52,0.07,0.21,0.38,0.52,-9.2,10,NA
32,5,195102,0.59,9.6,3.1,3.1,0.75,3.1,0,1551,0.66,0.73,0.8,0.63,-0.46,0.48,0.54,0.4,18.8,NA
32,5,195103,0.48,11,-0.1,2.69,-0.29,2.51,0,1674,-0.44,-0.1,0.11,-0.18,-0.37,0.13,0.54,0.7,21.2,NA
32,5,195104,0.61,38.3,-0.36,2.13,-0.83,1.56,0,801,-0.89,-1.13,-0.88,-0.44,-0.38,-0.11,0.53,27.4,49.1,NA
32,5,195105,1.28,56.4,-1.03,1.21,-2.12,-0.26,26,292,-0.84,-1.28,-1.41,-1.07,-0.45,-1.15,0.16,42.4,70.3,NA
32,5,195106,3.17,58.1,-0.85,1.16,0.22,-0.18,23,230,-0.06,-0.75,-1.04,-1,-1.06,-1.02,0.26,47,69.3,NA
32,5,195107,1.82,67.8,-1.27,-1.27,-1.51,-1.27,141,54,-0.65,-0.62,-1.03,-1.27,-1.14,-0.95,-0.22,54.5,81.2,NA
32,5,195108,4.87,63.3,1.79,1.79,5.37,1.79,65,117,1.9,0.92,0.6,-0.31,-0.18,-0.01,0.57,51.7,74.8,NA
32,5,195109,1.36,52.6,1.78,1.78,0.53,1.78,6,378,-0.08,1.35,0.69,-0.28,-0.28,-0.42,0.81,42.1,63.1,NA
32,5,195110,0.52,41.2,1.31,1.31,-0.85,0.83,0,738,-0.56,-0.53,0.9,-0.3,-0.59,-0.51,0.05,30.8,51.5,NA
32,5,195111,0.2,19.8,0.85,0.85,-1,-0.17,0,1356,-0.71,-1.02,-0.82,0.04,-0.72,-0.62,0.03,9.7,29.9,NA
32,5,195112,0.8,4.6,1.1,1.1,1.01,0.53,0,1872,0.99,0.03,-0.59,0.32,-0.55,-0.55,0.13,-3.9,13.1,NA
32,5,195201,0.92,0.6,1.42,1.42,1.33,1.37,0,1996,1.34,1.44,0.6,0.99,-0.19,-0.47,0.04,-8.6,9.7,NA
32,5,195202,0.59,15.4,1.48,1.48,0.62,1.48,0,1389,0.66,1.25,1.37,-0.12,0.35,-0.45,0.11,7,23.9,NA
32,5,195203,0.58,16.7,-0.09,1.24,-0.26,1.03,0,1497,-0.18,0.09,0.69,-0.11,0.46,-0.4,-0.12,8.4,25.1,NA
32,5,195204,0.08,47.2,-1.25,-1.25,-3.51,-1.25,5,539,-2.69,-2.02,-1.52,-0.78,0.31,-0.6,-0.37,33.1,61.3,NA
32,5,195205,0.76,54.7,-2.25,-2.25,-3.39,-2.25,18,337,-1.41,-2.2,-2.26,-1.42,-1.54,-0.73,-1.37,40.9,68.5,NA
32,5,195206,3.97,64.9,-2.07,-2.07,-0.15,-2.07,97,100,0.47,-0.6,-1.16,-0.93,-1.12,-0.49,-1.16,51.5,78.2,NA
32,5,195207,3.55,68,-1.58,-1.58,0.83,-1.13,145,52,0.7,0.67,-0.21,-0.71,-0.57,0.03,-0.71,54.6,81.4,NA
32,5,195208,2.16,66.5,-1.54,-1.54,-0.38,-1.21,114,68,0.11,0.45,0.52,-0.7,-0.41,-0.73,-0.55,52.2,80.9,NA
32,5,195209,0.82,60.4,-2.15,-2.15,-2.29,-2.15,40,178,-0.72,-0.5,0.01,-0.89,-0.74,-0.95,-1.03,45.1,75.6,NA
32,5,195210,0.1,41.6,-2.59,-2.59,-1.99,-2.59,0,725,-1.9,-1.49,-1.14,-0.85,-1.25,-1.16,-1.18,27.4,55.8,NA
32,5,195211,0.31,28.7,-2.64,-2.64,-0.96,-2.64,0,1089,-0.36,-1.63,-1.71,-0.35,-1.31,-1.08,-1.23,18,39.4,NA
32,5,195212,0.23,16.4,-2.71,-2.71,-1.03,-2.71,0,1507,-0.86,-1.01,-1.96,-0.73,-1.38,-1.24,-1.29,7.3,25.5,NA
32,5,195301,0.24,11.5,-2.83,-2.83,-1.18,-2.83,0,1658,-0.61,-1.12,-1.19,-1.57,-1.06,-1.41,-1.36,1.3,21.7,NA
32,5,195302,0.3,17.3,-2.82,-2.82,-0.84,-2.82,0,1336,-0.24,-0.78,-1.2,-2.25,-0.59,-1.45,-1.39,7.8,26.7,NA
